gene_id	transcript_id
LOC118545484	rna-XR_004922113.1
LOC118545486	rna-XR_004922121.1
LOC118545489	rna-XR_004922122.1
LOC118545490	rna-XM_036107790.1
LOC118545492	rna-XM_036107794.1
LOC118545495	rna-XR_004922123.1
LOC118545496	rna-XR_004922124.1
LOC118545497	rna-XR_004922126.1
LOC118545498	rna-XR_004922127.1
LOC118545499	rna-XM_036107800.1
LOC118545499	rna-XM_036107805.1
LOC118545499	rna-XM_036107804.1
LOC118545499	rna-XM_036107803.1
LOC118545499	rna-XM_036107799.1
LOC118545499	rna-XM_036107798.1
LOC118545499	rna-XM_036107801.1
LOC118545499	rna-XM_036107807.1
LOC118545499	rna-XM_036107802.1
LOC118545499	rna-XM_036107808.1
LOC118545499	rna-XM_036107809.1
LOC118545500	rna-XR_004922128.1
LOC118545500	rna-XR_004922129.1
LOC118545504	rna-XR_004922130.1
LOC118545508	rna-XR_004922131.1
LOC118545510	rna-XR_004922132.1
LOC118545510	rna-XR_004922133.1
LOC118545511	rna-XM_036107842.1
LOC118545512	rna-XR_004922136.1
LOC118545513	rna-XM_036107843.1
LOC118545514	rna-XM_036107844.1
LOC118545515	rna-XM_036107845.1
LOC118545516	rna-XM_036107846.1
LOC118545517	rna-XM_036107847.1
LOC118545518	rna-XM_036107848.1
LOC118545520	rna-XM_036107849.1
LOC118545521	rna-XM_036107850.1
LOC118545522	rna-XM_036107851.1
LOC118545523	gene-LOC118545523
LOC118545524	rna-XM_036107853.1
LOC118545525	rna-XM_036107854.1
LOC118545527	rna-XR_004922134.1
LOC118545530	rna-XM_036107865.1
LOC118545530	rna-XM_036107866.1
LOC118545530	rna-XM_036107867.1
LOC118545530	rna-XM_036107863.1
LOC118545530	rna-XM_036107864.1
LOC118545530	MSTRG.6437.5
LOC118545531	rna-XM_036107874.1
LOC118545531	rna-XM_036107870.1
LOC118545531	rna-XM_036107875.1
LOC118545531	rna-XM_036107876.1
LOC118545531	rna-XM_036107873.1
LOC118545531	rna-XM_036107868.1
LOC118545531	rna-XM_036107877.1
LOC118545531	rna-XM_036107871.1
LOC118545531	rna-XM_036107872.1
LOC118545533	rna-XM_036107881.1
LOC118545533	rna-XM_036107880.1
LOC118545533	rna-XM_036107882.1
LOC118545534	rna-XR_004922135.1
LOC118545535	rna-XR_004922137.1
LOC118545536	rna-XR_004922138.1
LOC118545541	rna-XR_004922139.1
LOC118545541	rna-XR_004922140.1
LOC118545542	rna-XR_004922141.1
LOC118545545	gene-LOC118545545
LOC118545546	rna-XR_004922142.1
LOC118545547	rna-XR_004922143.1
LOC118545548	rna-XR_004922144.1
LOC118545549	rna-XR_004922145.1
LOC118545550	gene-LOC118545550
LOC118545551	gene-LOC118545551
LOC118545552	rna-XM_036107905.1
LOC118545553	rna-XM_036107906.1
LOC118545554	gene-LOC118545554
LOC118545555	rna-XM_036107907.1
LOC118545556	gene-LOC118545556
LOC118545557	rna-XM_036107909.1
LOC118545558	rna-XM_036107910.1
LOC118545559	rna-XM_036107911.1
LOC118545560	rna-XM_036107912.1
LOC118545561	gene-LOC118545561
LOC118545562	rna-XR_004922146.1
LOC118545563	rna-XR_004922157.1
LOC118545564	rna-XR_004922147.1
LOC118545568	gene-LOC118545568
LOC118545572	gene-LOC118545572
LOC118545573	rna-XR_004922149.1
LOC118545574	rna-XR_004922150.1
LOC118545575	rna-XR_004922151.1
LOC118545576	gene-LOC118545576
LOC118545577	rna-XR_004922152.1
LOC118545578	rna-XR_004922153.1
LOC118545579	rna-XM_036107925.1
LOC118545580	rna-XR_004922155.1
LOC118545582	gene-LOC118545582
LOC118545583	rna-XR_004922154.1
LOC118545585	gene-LOC118545585
LOC118545586	rna-XM_036107930.1
LOC118545586	MSTRG.6458.1
LOC118545589	rna-XM_036107932.1
LOC118545589	rna-XR_004922156.1
LOC118545590	gene-LOC118545590
LOC118545591	gene-LOC118545591
LOC118545596	rna-XR_004922158.1
LOC118545597	rna-XM_036107937.1
LOC118545598	rna-XR_004922159.1
LOC118545601	rna-XR_004922160.1
LOC118545602	rna-XR_004922161.1
LOC118545603	rna-XR_004922162.1
LOC118545605	rna-XM_036107942.1
LOC118545606	rna-XR_004922164.1
LOC118545606	rna-XR_004922163.1
LOC118545607	rna-XR_004922165.1
LOC118545609	rna-XR_004922166.1
LOC118545611	rna-XM_036107947.1
LOC118545611	rna-XM_036107946.1
LOC118545611	rna-XR_004922167.1
LOC118545611	rna-XR_004922168.1
LOC118545611	rna-XM_036107949.1
LOC118545611	rna-XR_004922169.1
LOC118545611	rna-XR_004922170.1
LOC118545611	rna-XM_036107950.1
LOC118545611	rna-XM_036107948.1
LOC118545611	MSTRG.6479.14
LOC118545611	MSTRG.6479.2
LOC118545612	rna-XR_004922171.1
LOC118545612	MSTRG.663.4
LOC118545612	MSTRG.663.3
LOC118545616	rna-XR_004922172.1
LOC118545617	rna-XR_004922173.1
LOC118545619	rna-XR_004922174.1
LOC118545620	gene-LOC118545620
LOC118545625	rna-XR_004922177.1
LOC118545625	rna-XR_004922176.1
LOC118545626	rna-XR_004922183.1
LOC118545631	gene-LOC118545631
LOC118545635	gene-LOC118545635
LOC118545636	rna-XR_004922178.1
LOC118545636	rna-XR_004922179.1
LOC118545638	rna-XR_004922180.1
LOC118545639	rna-XR_004922181.1
LOC118545640	rna-XR_004922182.1
LOC118545641	rna-XM_036107997.1
LOC118545641	rna-XM_036107998.1
LOC118545646	rna-XR_004922184.1
LOC118545651	rna-XR_004922185.1
LOC118545651	MSTRG.6500.3
LOC118545651	MSTRG.6500.2
LOC118545653	rna-XR_004922186.1
LOC118545654	rna-XM_036108028.1
LOC118545654	MSTRG.6502.2
LOC118545656	rna-XR_004922187.1
LOC118545657	rna-XR_004922188.1
LOC118545658	gene-LOC118545658
LOC118545659	gene-LOC118545659
LOC118545660	rna-XR_004922189.1
LOC118545663	rna-XR_004922196.1
LOC118545666	gene-LOC118545666
LOC118545667	rna-XR_004922191.1
LOC118545668	gene-LOC118545668
LOC118545669	gene-LOC118545669
LOC118545672	rna-XR_004922192.1
LOC118545673	gene-LOC118545673
LOC118545676	rna-XR_004922193.1
LOC118545681	rna-XR_004922194.1
LOC118545684	rna-XR_004922195.1
LOC118545685	rna-XR_004922197.1
LOC118545687	gene-LOC118545687
LOC118545688	rna-XM_036108084.1
LOC118545690	gene-LOC118545690
LOC118545691	gene-LOC118545691
LOC118545692	rna-XR_004922198.1
LOC118545699	rna-XM_036108115.1
LOC118545699	rna-XM_036108120.1
LOC118545703	gene-LOC118545703
LOC118545704	rna-XR_004922200.1
LOC118545705	rna-XR_004922201.1
LOC118545706	rna-XR_004922202.1
LOC118545708	rna-XR_004922203.1
LOC118545711	rna-XR_004922204.1
LOC118545711	rna-XR_004922205.1
LOC118545714	rna-XM_036108129.1
LOC118545714	rna-XM_036108130.1
LOC118545714	MSTRG.6539.4
LOC118545717	rna-XR_004922208.1
LOC118545717	MSTRG.6538.2
LOC118545718	rna-XM_036108141.1
LOC118545718	rna-XR_004922209.1
LOC118545718	rna-XM_036108142.1
LOC118545718	MSTRG.6541.1
LOC118545720	gene-LOC118545720
LOC118545725	rna-XR_004922211.1
LOC118545728	gene-LOC118545728
LOC118545730	rna-XR_004922212.1
LOC118545731	rna-XR_004922213.1
LOC118545732	rna-XM_036108164.1
LOC118545733	gene-LOC118545733
LOC118545738	rna-XM_036108170.1
LOC118545738	MSTRG.6608.2
LOC118545739	rna-XR_004922214.1
LOC118545740	rna-XM_036108172.1
LOC118545740	rna-XM_036108173.1
LOC118545740	MSTRG.6555.10
LOC118545740	MSTRG.6557.1
LOC118545740	MSTRG.6555.5
LOC118545740	MSTRG.6555.2
LOC118545740	MSTRG.6555.9
LOC118545741	rna-XM_036108174.1
LOC118545741	MSTRG.6555.4
LOC118545747	rna-XM_036108212.1
LOC118545747	rna-XM_036108202.1
LOC118545747	rna-XM_036108194.1
LOC118545747	MSTRG.675.1
LOC118545752	rna-XR_004922215.1
LOC118545764	rna-XM_036108232.1
LOC118545764	rna-XR_004922216.1
LOC118545764	rna-XM_036108236.1
LOC118545764	rna-XM_036108235.1
LOC118545764	rna-XM_036108228.1
LOC118545764	rna-XM_036108233.1
LOC118545764	rna-XM_036108231.1
LOC118545764	rna-XM_036108230.1
LOC118545764	rna-XM_036108234.1
LOC118545764	rna-XM_036108229.1
LOC118545766	rna-XM_036108237.1
LOC118545766	MSTRG.6582.2
LOC118545766	MSTRG.6582.1
LOC118545767	rna-XM_036108238.1
LOC118545768	rna-XM_036108245.1
LOC118545768	rna-XM_036108242.1
LOC118545768	rna-XM_036108244.1
LOC118545768	rna-XM_036108241.1
LOC118545768	rna-XM_036108240.1
LOC118545768	rna-XM_036108243.1
LOC118545779	rna-XR_004922217.1
LOC118545779	MSTRG.6581.4
LOC118545780	rna-XR_004922218.1
LOC118545781	rna-XR_004922219.1
LOC118545782	rna-XR_004922220.1
LOC118545782	rna-XR_004922221.1
LOC118545786	rna-XM_036108280.1
LOC118545786	rna-XM_036108279.1
LOC118545786	MSTRG.6592.2
LOC118545786	MSTRG.6592.5
LOC118545787	rna-XM_036108281.1
LOC118545787	MSTRG.6591.3
LOC118545802	rna-XR_004922226.1
LOC118545809	rna-XR_004922227.1
LOC118545810	rna-XR_004922228.1
LOC118545811	rna-XR_004922229.1
LOC118545812	rna-XR_004922230.1
LOC118545813	rna-XR_004922231.1
LOC118545814	rna-XR_004922232.1
LOC118545815	rna-XR_004922233.1
LOC118545816	rna-XM_036108331.1
LOC118545818	rna-XM_036108333.1
LOC118545819	rna-XM_036108334.1
LOC118545820	gene-LOC118545820
LOC118545821	rna-XR_004922234.1
LOC118545824	rna-XR_004922235.1
LOC118545825	rna-XR_004922236.1
LOC118545826	rna-XR_004922237.1
LOC118545827	rna-XR_004922238.1
LOC118545828	rna-XR_004922239.1
LOC118545829	rna-XR_004922240.1
LOC118545832	rna-XR_004922242.1
LOC118545832	rna-XR_004922243.1
LOC118545832	MSTRG.6629.3
LOC118545833	rna-XR_004922244.1
LOC118545837	rna-XR_004922248.1
LOC118545837	rna-XR_004922249.1
LOC118545837	rna-XR_004922250.1
LOC118545839	rna-XR_004922254.1
LOC118545839	rna-XR_004922253.1
LOC118545841	gene-LOC118545841
LOC118545845	rna-XM_036108376.1
LOC118545847	rna-XR_004922257.1
LOC118545848	rna-XM_036108381.1
LOC118545849	rna-XR_004922258.1
LOC118545850	rna-XR_004922259.1
LOC118545851	rna-XR_004922260.1
LOC118545854	gene-LOC118545854
LOC118545856	gene-LOC118545856
LOC118545858	rna-XM_036108385.1
LOC118545865	rna-XM_036108411.1
LOC118545866	rna-XR_004922262.1
LOC118545867	rna-XR_004922263.1
LOC118545871	gene-LOC118545871
LOC118545873	rna-XM_036108431.1
LOC118545874	gene-LOC118545874
LOC118545875	rna-XM_036108432.1
LOC118545877	rna-XR_004922264.1
LOC118545878	gene-LOC118545878
LOC118545879	rna-XM_036108437.1
LOC118545880	gene-LOC118545880
LOC118545881	rna-XR_004922265.1
LOC118545882	rna-XM_036108438.1
LOC118545883	rna-XR_004922270.1
LOC118545883	rna-XR_004922276.1
LOC118545884	rna-XM_036108439.1
LOC118545885	rna-XR_004922274.1
LOC118545885	rna-XR_004922268.1
LOC118545885	rna-XR_004922266.1
LOC118545885	rna-XR_004922271.1
LOC118545885	rna-XR_004922272.1
LOC118545885	rna-XR_004922267.1
LOC118545885	rna-XR_004922269.1
LOC118545885	rna-XR_004922275.1
LOC118545885	rna-XR_004922273.1
LOC118545886	rna-XM_036108440.1
LOC118545888	rna-XR_004922277.1
LOC118545888	rna-XR_004922278.1
LOC118545893	rna-XR_004922279.1
LOC118545898	gene-LOC118545898
LOC118545899	gene-LOC118545899
LOC118545901	rna-XR_004922284.1
LOC118545902	rna-XR_004922285.1
LOC118545903	rna-XR_004922286.1
LOC118545904	rna-XR_004922287.1
LOC118545906	rna-XR_004922288.1
LOC118545907	rna-XR_004922289.1
LOC118545908	rna-XR_004922290.1
LOC118545909	rna-XR_004922291.1
LOC118545910	rna-XM_036108469.1
LOC118545910	MSTRG.6672.2
LOC118545912	rna-XR_004922292.1
LOC118545913	rna-XR_004922293.1
LOC118545918	rna-XM_036108488.1
LOC118545919	rna-XR_004922294.1
LOC118545920	rna-XR_004922295.1
LOC118545924	rna-XR_004922306.1
LOC118545924	rna-XR_004922304.1
LOC118545924	rna-XR_004922301.1
LOC118545924	rna-XR_004922308.1
LOC118545924	rna-XR_004922298.1
LOC118545924	rna-XR_004922303.1
LOC118545924	rna-XR_004922307.1
LOC118545924	rna-XR_004922296.1
LOC118545924	rna-XR_004922297.1
LOC118545924	rna-XR_004922299.1
LOC118545924	rna-XR_004922300.1
LOC118545924	rna-XR_004922302.1
LOC118545924	rna-XR_004922305.1
LOC118545926	rna-XM_036108501.1
LOC118545926	rna-XM_036108500.1
LOC118545926	rna-XM_036108509.1
LOC118545926	rna-XM_036108507.1
LOC118545926	rna-XM_036108505.1
LOC118545926	rna-XM_036108508.1
LOC118545926	rna-XM_036108498.1
LOC118545926	rna-XM_036108506.1
LOC118545926	rna-XM_036108502.1
LOC118545926	rna-XM_036108504.1
LOC118545926	rna-XM_036108499.1
LOC118545927	rna-XM_036108510.1
LOC118545928	rna-XM_036108511.1
LOC118545929	rna-XM_036108512.1
LOC118545930	gene-LOC118545930
LOC118545931	gene-LOC118545931
LOC118545932	rna-XR_004922309.1
LOC118545939	rna-XR_004922311.1
LOC118545940	rna-XR_004922312.1
LOC118545941	rna-XR_004922313.1
LOC118545941	rna-XR_004922314.1
LOC118545945	rna-XR_004922315.1
LOC118545946	rna-XM_036108537.1
LOC118545946	rna-XM_036108547.1
LOC118545953	rna-XM_036108561.1
LOC118545953	rna-XR_004922316.1
LOC118545953	rna-XR_004922320.1
LOC118545954	rna-XM_036108558.1
LOC118545954	MSTRG.6698.3
LOC118545954	MSTRG.6698.1
LOC118545954	MSTRG.6697.1
LOC118545954	MSTRG.6698.4
LOC118545959	rna-XM_036108568.1
LOC118545960	rna-XM_036108569.1
LOC118545960	MSTRG.6701.2
LOC118545961	rna-XM_036108570.1
LOC118545962	rna-XR_004922317.1
LOC118545962	MSTRG.6694.2
LOC118545962	MSTRG.6695.1
LOC118545963	rna-XR_004922318.1
LOC118545964	rna-XR_004922319.1
LOC118545964	MSTRG.6704.3
LOC118545965	rna-XR_004922321.1
LOC118545968	rna-XM_036108576.1
LOC118545968	rna-XM_036108577.1
LOC118545969	rna-XM_036108579.1
LOC118545971	rna-XM_036108586.1
LOC118545972	gene-LOC118545972
LOC118545973	rna-XR_004922323.1
LOC118545974	gene-LOC118545974
LOC118545975	gene-LOC118545975
LOC118545976	rna-XM_036108588.1
LOC118545976	rna-XM_036108589.1
LOC118545977	rna-XR_004922324.1
LOC118545978	rna-XR_004922325.1
LOC118545979	rna-XM_036108590.1
LOC118545980	rna-XM_036108592.1
LOC118545980	rna-XR_004922326.1
LOC118545981	rna-XR_004922328.1
LOC118545981	rna-XR_004922335.1
LOC118545981	rna-XR_004922333.1
LOC118545981	rna-XR_004922337.1
LOC118545981	rna-XR_004922339.1
LOC118545981	rna-XR_004922327.1
LOC118545981	rna-XR_004922340.1
LOC118545981	rna-XR_004922332.1
LOC118545981	rna-XR_004922329.1
LOC118545981	rna-XR_004922330.1
LOC118545981	rna-XR_004922331.1
LOC118545981	rna-XR_004922336.1
LOC118545981	rna-XR_004922338.1
LOC118545981	rna-XR_004922334.1
LOC118545982	rna-XR_004922341.1
LOC118545982	rna-XR_004922342.1
LOC118545984	rna-XR_004922344.1
LOC118545985	rna-XR_004922345.1
LOC118545989	rna-XR_004922349.1
LOC118545989	rna-XR_004922350.1
LOC118545989	rna-XR_004922348.1
LOC118545990	rna-XR_004922355.1
LOC118545991	rna-XR_004922351.1
LOC118545991	rna-XR_004922352.1
LOC118545992	rna-XR_004922353.1
LOC118545993	rna-XR_004922354.1
LOC118545995	rna-XM_036108618.1
LOC118545995	rna-XR_004922356.1
LOC118545996	rna-XR_004922357.1
LOC118545999	rna-XM_036108622.1
LOC118546000	gene-LOC118546000
LOC118546002	rna-XR_004922358.1
LOC118546003	rna-XR_004922359.1
LOC118546003	MSTRG.6721.3
LOC118546007	rna-XR_004922360.1
LOC118546008	rna-XM_036108636.1
LOC118546009	rna-XR_004922362.1
LOC118546009	rna-XR_004922361.1
LOC118546010	rna-XR_004922363.1
LOC118546011	rna-XM_036108638.1
LOC118546015	rna-XR_004922365.1
LOC118546015	rna-XR_004922366.1
LOC118546015	rna-XR_004922367.1
LOC118546015	rna-XR_004922368.1
LOC118546017	rna-XR_004922369.1
LOC118546018	rna-XR_004922370.1
LOC118546019	gene-LOC118546019
LOC118546020	rna-XM_036108656.1
LOC118546020	rna-XM_036108658.1
LOC118546020	rna-XM_036108657.1
LOC118546020	rna-XM_036108655.1
LOC118546021	rna-XR_004922371.1
LOC118546022	rna-XR_004922372.1
LOC118546025	rna-XR_004922373.1
LOC118546027	gene-LOC118546027
LOC118546028	rna-XM_036108667.1
LOC118546028	rna-XM_036108669.1
LOC118546028	rna-XM_036108666.1
LOC118546029	rna-XR_004922379.1
LOC118546029	rna-XR_004922376.1
LOC118546029	rna-XR_004922378.1
LOC118546029	rna-XR_004922377.1
LOC118546030	rna-XR_004922382.1
LOC118546030	rna-XR_004922380.1
LOC118546030	rna-XR_004922381.1
LOC118546032	rna-XR_004922384.1
LOC118546033	rna-XR_004922385.1
LOC118546034	rna-XM_036108673.1
LOC118546035	rna-XR_004922386.1
LOC118546036	rna-XR_004922387.1
LOC118546037	rna-XR_004922388.1
LOC118546038	rna-XR_004922389.1
LOC118546039	rna-XR_004922390.1
LOC118546040	rna-XR_004922391.1
LOC118546041	rna-XR_004922392.1
LOC118546042	rna-XR_004922393.1
LOC118546046	rna-XR_004922394.1
LOC118546047	rna-XR_004922395.1
LOC118546048	rna-XM_036108680.1
LOC118546050	rna-XR_004922396.1
LOC118546051	rna-XM_036108678.1
LOC118546051	rna-XM_036108679.1
LOC118546051	rna-XM_036108681.1
LOC118546051	rna-XM_036108677.1
LOC118546054	rna-XR_004922401.1
LOC118546054	rna-XR_004922399.1
LOC118546055	rna-XR_004922397.1
LOC118546056	rna-XR_004922398.1
LOC118546057	rna-XM_036108692.1
LOC118546058	rna-XR_004922400.1
LOC118546069	rna-XR_004922408.1
LOC118546074	rna-XR_004922421.1
LOC118546076	rna-XM_036108733.1
LOC118546078	rna-XR_004922424.1
LOC118546078	rna-XR_004922426.1
LOC118546078	rna-XR_004922423.1
LOC118546078	rna-XR_004922425.1
LOC118546079	rna-XR_004922441.1
LOC118546079	rna-XR_004922459.1
LOC118546079	MSTRG.73.11
LOC118546084	rna-XR_004922428.1
LOC118546087	rna-XR_004922429.1
LOC118546089	rna-XR_004922430.1
LOC118546090	rna-XR_004922432.1
LOC118546090	rna-XR_004922431.1
LOC118546091	gene-LOC118546091
LOC118546092	rna-XR_004922433.1
LOC118546093	rna-XM_036108741.1
LOC118546094	gene-LOC118546094
LOC118546095	gene-LOC118546095
LOC118546096	gene-LOC118546096
LOC118546097	rna-XR_004922434.1
LOC118546098	rna-XR_004922435.1
LOC118546099	rna-XM_036108750.1
LOC118546099	rna-XM_036108745.1
LOC118546099	rna-XM_036108747.1
LOC118546099	rna-XM_036108749.1
LOC118546099	rna-XM_036108746.1
LOC118546099	rna-XM_036108743.1
LOC118546099	rna-XM_036108744.1
LOC118546099	rna-XM_036108748.1
LOC118546100	rna-XR_004922436.1
LOC118546101	rna-XM_036108751.1
LOC118546102	rna-XR_004922437.1
LOC118546104	rna-XR_004922438.1
LOC118546104	rna-XR_004922439.1
LOC118546106	rna-XR_004922442.1
LOC118546108	gene-LOC118546108
LOC118546110	rna-XM_036108769.1
LOC118546111	rna-XR_004922443.1
LOC118546115	rna-XR_004922444.1
LOC118546116	rna-XM_036108777.1
LOC118546116	rna-XM_036108778.1
LOC118546116	rna-XM_036108780.1
LOC118546116	rna-XM_036108779.1
LOC118546116	rna-XM_036108781.1
LOC118546116	rna-XM_036108782.1
LOC118546117	rna-XR_004922445.1
LOC118546118	rna-XR_004922450.1
LOC118546119	rna-XR_004922446.1
LOC118546119	rna-XR_004922447.1
LOC118546120	rna-XR_004922448.1
LOC118546121	rna-XR_004922449.1
LOC118546122	rna-XR_004922451.1
LOC118546123	rna-XR_004922452.1
LOC118546123	rna-XR_004922453.1
LOC118546124	rna-XR_004922454.1
LOC118546125	rna-XR_004922456.1
LOC118546125	rna-XR_004922455.1
LOC118546126	rna-XR_004922458.1
LOC118546127	rna-XR_004922457.1
LOC118546128	rna-XM_036108783.1
LOC118546129	rna-XM_036108785.1
LOC118546129	rna-XM_036108790.1
LOC118546129	rna-XM_036108789.1
LOC118546129	rna-XM_036108788.1
LOC118546129	rna-XM_036108787.1
LOC118546129	rna-XM_036108786.1
LOC118546129	rna-XM_036108784.1
LOC118546129	MSTRG.6798.1
LOC118546129	MSTRG.6798.9
LOC118546130	rna-XR_004922460.1
LOC118546131	rna-XM_036108793.1
LOC118546131	rna-XM_036108792.1
LOC118546131	rna-XM_036108791.1
LOC118546131	rna-XR_004922461.1
LOC118546133	rna-XR_004922463.1
LOC118546134	rna-XR_004922462.1
LOC118546135	gene-LOC118546135
LOC118546136	gene-LOC118546136
LOC118546137	rna-XR_004922464.1
LOC118546138	rna-XM_036108795.1
LOC118546139	gene-LOC118546139
LOC118546141	rna-XR_004922465.1
LOC118546142	rna-XR_004922466.1
LOC118546143	rna-XM_036108796.1
LOC118546144	rna-XM_036108798.1
LOC118546144	rna-XM_036108797.1
LOC118546145	rna-XR_004922467.1
LOC118546146	gene-LOC118546146
LOC118546150	rna-XR_004922468.1
LOC118546151	rna-XR_004922469.1
LOC118546152	rna-XR_004922470.1
LOC118546153	rna-XR_004922471.1
LOC118546157	rna-XM_036108809.1
LOC118546159	rna-XR_004922472.1
LOC118546159	rna-XR_004922473.1
LOC118546160	rna-XM_036108812.1
LOC118546160	rna-XM_036108813.1
LOC118546163	rna-XR_004922474.1
LOC118546163	MSTRG.6813.1
LOC118546164	rna-XR_004922482.1
LOC118546165	gene-LOC118546165
LOC118546166	gene-LOC118546166
LOC118546167	gene-LOC118546167
LOC118546168	gene-LOC118546168
LOC118546170	rna-XR_004922475.1
LOC118546171	rna-XM_036108818.1
LOC118546173	rna-XM_036108820.1
LOC118546174	rna-XR_004922476.1
LOC118546176	rna-XM_036108825.1
LOC118546177	rna-XR_004922477.1
LOC118546181	rna-XR_004922478.1
LOC118546186	rna-XR_004922479.1
LOC118546187	rna-XR_004922480.1
LOC118546190	gene-LOC118546190
LOC118546191	gene-LOC118546191
LOC118546195	rna-XM_036108851.1
LOC118546196	rna-XM_036108852.1
LOC118546198	rna-XM_036108859.1
LOC118546199	rna-XM_036108856.1
LOC118546202	rna-XR_004922483.1
LOC118546202	rna-XR_004922484.1
LOC118546203	rna-XM_036108869.1
LOC118546203	rna-XM_036108870.1
LOC118546203	rna-XM_036108871.1
LOC118546203	rna-XM_036108868.1
LOC118546203	rna-XM_036108865.1
LOC118546203	rna-XM_036108866.1
LOC118546203	rna-XM_036108867.1
LOC118546203	MSTRG.6831.8
LOC118546204	rna-XM_036108872.1
LOC118546205	rna-XR_004922485.1
LOC118546210	gene-LOC118546210
LOC118546211	rna-XR_004922486.1
LOC118546212	gene-LOC118546212
LOC118546213	rna-XR_004922487.1
LOC118546214	rna-XR_004922488.1
LOC118546216	rna-XR_004922490.1
LOC118546216	rna-XR_004922492.1
LOC118546216	rna-XR_004922491.1
LOC118546216	rna-XR_004922489.1
LOC118546217	gene-LOC118546217
LOC118546218	rna-XR_004922493.1
LOC118546220	rna-XR_004922495.1
LOC118546221	rna-XR_004922494.1
LOC118546225	rna-XM_036108895.1
LOC118546225	rna-XM_036108896.1
LOC118546231	rna-XM_036108920.1
LOC118546232	gene-LOC118546232
LOC118546233	rna-XR_004922496.1
LOC118546234	rna-XR_004922497.1
LOC118546235	rna-XR_004922498.1
LOC118546236	rna-XR_004922499.1
LOC118546237	rna-XR_004922500.1
LOC118546238	gene-LOC118546238
LOC118546239	rna-XM_036108922.1
LOC118546239	rna-XM_036108923.1
LOC118546239	rna-XM_036108924.1
LOC118546240	rna-XM_036108928.1
LOC118546240	rna-XM_036108926.1
LOC118546240	rna-XM_036108927.1
LOC118546240	rna-XM_036108929.1
LOC118546241	gene-LOC118546241
LOC118546242	rna-XM_036108930.1
LOC118546243	rna-XM_036108931.1
LOC118546248	rna-XM_036108943.1
LOC118546249	rna-XM_036108944.1
LOC118546250	rna-XR_004922501.1
LOC118546251	rna-XR_004922502.1
LOC118546252	rna-XR_004922503.1
LOC118546253	rna-XR_004922504.1
LOC118546254	rna-XM_036108946.1
LOC118546255	gene-LOC118546255
LOC118546256	rna-XM_036108948.1
LOC118546256	rna-XM_036108947.1
LOC118546257	rna-XM_036108949.1
LOC118546257	MSTRG.6858.5
LOC118546258	gene-LOC118546258
LOC118546260	rna-XR_004922505.1
LOC118546261	rna-XR_004922506.1
LOC118546262	rna-XR_004922507.1
LOC118546265	rna-XR_004922508.1
LOC118546266	rna-XR_004922509.1
LOC118546267	rna-XR_004922510.1
LOC118546269	gene-LOC118546269
LOC118546270	rna-XR_004922512.1
LOC118546271	gene-LOC118546271
LOC118546272	gene-LOC118546272
LOC118546274	rna-XR_004922513.1
